reseña_id,producto_id,nombre_producto,plataforma,rating,comentario,fecha_review,url,marca,tipo_formato,comentario_limpio,longitud_texto,polaridad,sentimiento
989468898,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"La mejor compra que he hecho, la cancelación de ruido es de otro nivel 🤟🏿 solo le faltaría un poco mas de bajos, pero por lo demás es excelente.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejor compra hecho cancelación ruido nivel solo faltaría mas bajos demás excelente,144,0.0,Neutral
976349166,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"La verdad no sé le puede pedir más, la calidad del audio y la cancelación de ruido son excelentes, los bajos son totalmente diferentes cuando se utiliza la supresión de sonido.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,verdad puede pedir calidad audio cancelación ruido excelentes bajos totalmente diferentes utiliza supresión sonido,176,0.0,Neutral
968994817,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,El sonido está bien buenos bajos en la aplicación puedes configurar el ecualizador que quieras o uno personalizado.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,sonido bien buenos bajos aplicación puedes configurar ecualizador quieras personalizado,115,0.0,Neutral
898348021,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Los mejores audífonos que he tenido.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audífonos,36,0.0,Neutral
619374605,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Los mejores audífonos over the ear que hay en el mercado sin dudas.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audífonos over the ear mercado dudas,67,0.0,Neutral
318918259,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Los mejores audifonos.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audifonos,22,0.0,Neutral
2897753533,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Sonido: excelente la castidad de sonido. Comodidad: muy ligeros. Excelente compra, no son pesados, la cancelación de ruido excelente.",Hace 2 mes,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,sonido excelente castidad sonido comodidad ligeros excelente compra pesados cancelación ruido excelente,133,0.0,Neutral
1722295219,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Está genial, suenan espectacular me gusta mucho escuchar música fuerte sin molestar a nadie más que solo yo y mis canciones favoritas , lo recomiendo está increíble.",Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,genial suenan espectacular gusta escuchar música fuerte molestar nadie solo canciones favoritas recomiendo increíble,165,0.0,Neutral
2993718889,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Muy buen producto, genial cancelación de ruido y calidad de sonido, recomiendo aplicaciones que permitan mayor tasa de bits para disfrutar mas del producto.",Hace 4 sem,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buen producto genial cancelación ruido calidad sonido recomiendo aplicaciones permitan mayor tasa bits disfrutar mas producto,156,0.0,Neutral
3002724348,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Aislamiento: excelente cancelación de ruido. Comodidad: se siente el peso de la calidad. Excelentes audífonos, serían fenomenales si estuvieran un poco más baratos, pero en general, valen cada centavo. Incluye estuche de viaje.",Hace 4 sem,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,aislamiento excelente cancelación ruido comodidad peso calidad excelentes audífonos fenomenales baratos general valen cada centavo incluye estuche viaje,227,0.05,Neutral
2920109707,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Materiales: plástico premuon. Comodidad: cómodos y se ajustan bien. Es bueno en el sonido, muy buen sonido, muy buena cancelación de ruido y aguantan muchas horas de reproducción.",Hace 2 mes,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,materiales plástico premuon comodidad cómodos ajustan bien bueno sonido buen sonido buena cancelación ruido aguantan muchas horas reproducción,179,0.0,Neutral
2642606340,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Aislamiento: cancelación de ruido perfecta, calidad perfecta. Sonido: sonido increíble, mucha diferencia con otros que tengo. Son perfectos para el diario, para el gym y para el trabajo, los ocupo 24/7 y ya llevo bastantes años ocupándolos (como tres) y la condición sigue siendo la misma, batería perfecta y tiene una app para modificar cositas!.",Hace 7 mes,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,aislamiento cancelación ruido perfecta calidad perfecta sonido sonido increíble mucha diferencia perfectos diario gym trabajo ocupo llevo bastantes años ocupándolos tres condición sigue siendo misma batería perfecta app modificar cositas,347,0.0,Neutral
504099661,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Buenisimo.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buenisimo,10,0.0,Neutral
2735876401,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Son caros pero para mi lo valen, llevo comprando esta gama de sony desde el 2020 y no le decepciona. Los uso todo el tiempo.",Hace 5 mes,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,caros valen llevo comprando gama sony decepciona uso tiempo,124,0.0,Neutral
817938283,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Buena calidad de sonido y cancelación muy buena.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buena calidad sonido cancelación buena,48,0.0,Neutral
2367570078,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Producto 100% original, habia pensado devolverlos porque tenía mis dudas, pero fue cuestión de investigar mas y verificar que los números de serie coincidían con la caja y el del auricular izquierdo, que por cierto trae el número entre la almohadilla y el plástico de la copa es una mini etiqueta y yo estaba en el error de que eran los número que vienen por dentro de la almohadilla, pero todo muy bien.",Hace 10 me,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,producto original habia pensado devolverlos dudas cuestión investigar mas verificar números serie coincidían caja auricular izquierdo cierto trae número almohadilla plástico copa mini etiqueta error número vienen dentro almohadilla bien,404,0.375,Positivo
2219370160,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,4.0,Los mejores nc del mercado. Pero su micrófono para llamadas podría mejorar por el precio.,Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores mercado micrófono llamadas podría mejorar precio,89,0.0,Neutral
2080677298,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"La cancelación para los que usamos mucho transporte público en la cdmx será una pasada, apenas y oyes el ruido en el metro. El sonido lo siento bajo y si tengo que subirle hasta 3/4 pero se oye muy bien la batería y bajo. El micrófono lo pobre en calles de la cdmx y estuvo 9 de 10. Uso iphone y es una buena opción. ✌🏾.",Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,cancelación usamos transporte público cdmx pasada apenas oyes ruido metro sonido siento bajo subirle oye bien batería bajo micrófono pobre calles cdmx uso iphone buena opción,320,0.0,Neutral
2001820698,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Los mejores audífonos que e adquirido tanto en calidad de sonido, confort.",Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audífonos adquirido calidad sonido confort,74,0.0,Neutral
1642968643,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Un 10/10 recomendadisimos para los que trabajan en entornos ruidosos.,Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,recomendadisimos trabajan entornos ruidosos,69,0.0,Neutral
1525476123,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"A un año con ellos , los mejores audifonos que hemos tenido.",Hace 1 año,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,año mejores audifonos,60,0.0,Neutral
1141621938,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Uffff, una total belleza el sonido que siempre otorga sony en sus dispositivos. Sin duda los volvería a comprar.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,uffff total belleza sonido siempre otorga sony dispositivos duda volvería comprar,112,0.0,Neutral
1121491170,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Primera vez con cancelación de ruido y es una experiencia increible. Material no se siente tan bueno pero el precio es muy bueno comparando con otros productos similares de otras marcas.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,primera vez cancelación ruido experiencia increible material tan bueno precio bueno comparando productos similares marcas,186,0.0,Neutral
1118231919,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Muy buen producto, el audio es muy bueno pero para su precio esperaba algo mejor.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buen producto audio bueno precio esperaba mejor,81,0.0,Neutral
1117858467,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Me encanta, estaba entre los airpods max y estos y no me arrepiento de haber elegido estos. Cómodos, sus funciones de un lado de los audífonos son muy novedosas y eso les da un plus muy grande. Cancelación de sonido súper bueno y no pesan.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,encanta airpods max arrepiento haber elegido cómodos funciones lado audífonos novedosas plus grande cancelación sonido súper bueno pesan,239,0.0,Neutral
1105667627,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Los llevo usando medio año y muy buenos audífonos, el precio algo elevado.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,llevo usando medio año buenos audífonos precio elevado,74,0.0,Neutral
1088267382,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Recomendados si eres amante de disfrutar la musica.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,recomendados amante disfrutar musica,51,0.0,Neutral
1042413925,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Muy recomendados la calidad de sonido me encantó y ni que decir de la cancelación de ruido, es increíblemente buena, sin duda los volvería a comprar 😁.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,recomendados calidad sonido encantó decir cancelación ruido increíblemente buena duda volvería comprar,151,0.0,Neutral
1032038221,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Bueno.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,bueno,6,0.0,Neutral
1021247902,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Los mejores audífonos que he comprado, la batería dura mucho, la calidad de sonido es muy buena, todo es muy bueno!.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audífonos comprado batería dura calidad sonido buena bueno,116,0.0,Neutral
1010468853,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Vengo de los xm3 y aunque no es demasiado perceptible, se nota la diferencia en el sonido. La cancelación de ruido es mucho mejor y los micrófonos cambian mucho. No son demasiado cómodos cuando lo usas por horas (5 o 6 horas seguidas). La batería dura bastnate 👌🏽 una semana, aprox.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,vengo aunque demasiado perceptible nota diferencia sonido cancelación ruido mejor micrófonos cambian demasiado cómodos usas horas horas seguidas batería dura bastnate semana aprox,282,0.0,Neutral
999390821,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Excelente producto, se siente la calidad.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,excelente producto calidad,41,0.0,Neutral
993315917,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Bueno a secas.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,bueno secas,14,0.0,Neutral
985875645,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Increíble sonido! muy comodos y prácticos.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,increíble sonido comodos prácticos,42,0.0,Neutral
982957515,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Segunda vez que los compro, pero ahora para mi prometida,. Son los mejores audífonos del 2023 y lo que va del 2024. Sinceramente envuelve con su cancelación de ruido y la distribución de audio es fenomenal.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,segunda vez compro ahora prometida mejores audífonos sinceramente envuelve cancelación ruido distribución audio fenomenal,206,0.0,Neutral
984860650,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Estoy muy satisfecho con mi compra, volveré a comprar otros iguales pero de diferente color! 😍.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,satisfecho compra volveré comprar iguales diferente color,95,0.0,Neutral
970274345,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Me encantó, no duden en comprarlos.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,encantó duden comprarlos,35,0.0,Neutral
968327196,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Cumplió con mis expectativas.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,cumplió expectativas,29,0.0,Neutral
964861949,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,La mejor compra de audífonos que he hecho en mi vida. Es una computadora literalmente que analiza lo que estás haciendo y permite modular todo. La mejor cancelación de audio que existe.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejor compra audífonos hecho vida computadora literalmente analiza haciendo permite modular mejor cancelación audio existe,185,0.0,Neutral
960573036,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Bueno, después de dos meses de uso intenso puedo decir mi opinión. Los audífonos tienen tres tipo de conexiones: 1. Encendidos con bluetooth; 2. Encendidos con cable y; 3. Apagados con cable. Actualmente utilizo el dac ka5 de fiio con los audífonos apagados y el ecualizador en el tipo de género musical que esté sonando. Probé spotify, amazon music y tidal. Y he de confesar que no logro diferenciar la calidad entre spotify y tidal en calidad máster. Yo honestamente me quedaría con spotify porque no logro determinar diferencia, pero hay que tomar en cuenta que la calidad mejora demasiado con el dac. Compré los audifonos en $5,700. 00 que es lo más barato que los encontré. El precio quiero creer que es alto por las funciones bluetooth que tiene, ya que sí son muy buenas funciones. La tecnología 360 está buena pero como apenas está comenzando no hay mucho material. En la computadora tuve que comprar una configuración tipo dolby atmos para que se escuchará genial al ver películas. Los bajos son muy buenos, llega un punto en el que sientes que estás en un concierto con las vibraciones. La batería me dura demasiado y lo mejor es el poco tiempo que tienes que cargarlos para escuchar un buen rato de música, eso sí la calidad en bluetooth baja abismalmente. Ha sido la mejor compra, yo los recomiendo ampliamente.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,bueno después dos meses uso intenso puedo decir opinión audífonos tres tipo conexiones encendidos bluetooth encendidos cable apagados cable actualmente utilizo dac fiio audífonos apagados ecualizador tipo género musical sonando probé spotify amazon music tidal confesar logro diferenciar calidad spotify tidal calidad máster honestamente quedaría spotify logro determinar diferencia tomar cuenta calidad mejora demasiado dac compré audifonos barato encontré precio quiero creer alto funciones bluetooth buenas funciones tecnología buena apenas comenzando material computadora comprar configuración tipo dolby atmos escuchará genial ver películas bajos buenos llega punto sientes concierto vibraciones batería dura demasiado mejor tiempo cargarlos escuchar buen rato música calidad bluetooth baja abismalmente sido mejor compra recomiendo ampliamente,1323,0.0,Neutral
949631037,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,10/10.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,,6,0.0,Neutral
938718909,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Excelente calidad de sonido y gran duración de la pila.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,excelente calidad sonido gran duración pila,55,0.0,Neutral
932581850,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Los mejores audífonos que he tenido. La calidad del sonido es excelente, tiene una duracion de bateria increible, normalmente solo los cargo 1 vez a la semana y jamas he tenido problemas donde me haya quedado sin pila. Sumando todos los extra que brinda la aplicación es verdaderamente un 10/10.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,mejores audífonos calidad sonido excelente duracion bateria increible normalmente solo cargo vez semana jamas problemas quedado pila sumando extra brinda aplicación verdaderamente,295,0.0,Neutral
929471605,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Totalmente recomendado.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,totalmente recomendado,23,0.0,Neutral
910393160,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Bueno a secas.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,bueno secas,14,0.0,Neutral
904999205,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"El producto es excelente actualmente son los audífonos over-ear tope de gama de la marca sony que para su precio (en descuento) son muy irresistibles para no comprarlos. El sonido es excelente. El modo cancelación de ruido está muy bien, si suprime mucho el ruido. El modo ambiente es muy claro y puedes escuchar muy bien a la gente, pero ahora entiendo a las personas que dicen que se escucha un poco artificial, pero a mí parecer son más que justos. El panel táctil de la derecha es muy intuitivo y fácil le agarras la maña, pero aveces puedes hacer toques accidentales. En mi parecer los wh-1000xm5 de sony son perfectos, los materiales tal vez no sean lo mejor, pero para su precio, lo demás lo hace destacar y mucho. Falta esperar a que nos sorprenden con los 1000xm6.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,producto excelente actualmente audífonos overear tope gama marca sony precio descuento irresistibles comprarlos sonido excelente modo cancelación ruido bien suprime ruido modo ambiente claro puedes escuchar bien gente ahora entiendo personas dicen escucha artificial parecer justos panel táctil derecha intuitivo fácil agarras maña aveces puedes hacer toques accidentales parecer whxm sony perfectos materiales tal vez mejor precio demás hace destacar falta esperar sorprenden,773,-0.6,Negativo
898180000,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Me encanto!!!.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,encanto,14,0.0,Neutral
891504784,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Muy buen producto, al inicio la cancelación de ruido no cumplía mis expectativas pero con el tiempo me di cuenta de lo buena que es, solo tenía que adaptarme un poco.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buen producto inicio cancelación ruido cumplía expectativas tiempo cuenta buena solo adaptarme,166,0.0,Neutral
888246327,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Estoy muy contento con la compra, lo recomiendo.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,contento compra recomiendo,48,0.0,Neutral
888541476,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Son unos audífonos increíbles, toda la funcionalidad que tiene hacen personalizar tus audífonos a tus preferencias de uso y gusto auditivo aumentando más su comodidad y practicidad.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,audífonos increíbles toda funcionalidad hacen personalizar audífonos preferencias uso gusto auditivo aumentando comodidad practicidad,181,0.0,Neutral
885866612,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Simplemente pectacular!!!.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,simplemente pectacular,26,0.0,Neutral
882046008,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Excelente.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,excelente,10,0.0,Neutral
875415750,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Me pareció perfecto por la cancelación de ruido para mi hijo de 7 años, el es autista. Solo que resultan incómodos después de un tiempo (tipo 1 hora).",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,pareció perfecto cancelación ruido hijo años autista solo resultan incómodos después tiempo tipo hora,150,0.0,Neutral
866739874,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Caros, pero valen la pena por todo lo que ofrece en calidad.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,caros valen pena ofrece calidad,60,0.0,Neutral
860065321,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Muy buenos, me encantaron.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buenos encantaron,26,0.0,Neutral
853051993,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Excelente producto, un poco caro pero lo vale.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,excelente producto caro vale,46,0.0,Neutral
848030912,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Excelente producto.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,excelente producto,19,0.0,Neutral
844754177,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Una maravilla.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,maravilla,14,0.0,Neutral
843198139,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Buena compra.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,buena compra,13,0.0,Neutral
832792405,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"De nuevo sony lo volvió a hacer. Excelente cancelación de ruido pasiva y activa. Excelente sonido y comodidad. Buenos materiales, acabado premium.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,nuevo sony volvió hacer excelente cancelación ruido pasiva activa excelente sonido comodidad buenos materiales acabado premium,146,0.0,Neutral
832003899,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,"Sin duda lo mejor , se nota el cambio , recomendados al 100.",Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,duda mejor nota cambio recomendados,60,0.0,Neutral
832848166,MLM42305910,Sony WH-1000XM5 Over-Ear,Mercado Libre,5.0,Calidad. Sonido. Material. Sony es sony.,Hace más d,https://www.mercadolibre.com.mx/auriculares-bluetooth-sony-inalambricos-wh-1000xm5-rosa/p/MLM42305910,Sony,Over-Ear,calidad sonido material sony sony,40,0.0,Neutral
